Outcode,YearBin,min,max,mean,stddev,count,median,lowerQuartile,upperQuartile,skew,range,IQR
PL29,2015 +,3750.0,3530000.0,488178.4448,365791.7485776865,317.0,395000.0,295000.0,572115.0,3.784416180737912,3526250.0,277115.0
RG41,1995 - 2004,6750.0,1175000.0,180252.5785,98669.04699517088,6283.0,159950.0,113500.0,225500.0,1.9580901805019613,1168250.0,112000.0
RG41,2005 - 2014,72500.0,12100000.0,313412.0734,211006.02529024356,5381.0,277000.0,220000.0,372000.0,33.28177643855654,12027500.0,152000.0
RG41,2015 +,1000.0,35260000.0,500106.625,660442.4457887905,5126.0,439950.0,330000.0,570000.0,32.64925012652818,35259000.0,240000.0
RH15,1995 - 2004,8500.0,1271500.0,126340.8128,75107.55576449938,8557.0,109950.0,75500.0,157950.0,2.687825751409606,1263000.0,82450.0
RH15,2005 - 2014,10500.0,1999999.0,251454.5777,113382.87099989904,5984.0,229000.0,184500.0,290000.0,2.8823996312150397,1989499.0,105500.0
RH15,2015 +,100.0,38333923.0,397834.808,691554.536539349,5969.0,339999.0,275000.0,430000.0,37.72496287848861,38333823.0,155000.0
S18,1995 - 2004,6000.0,925000.0,91906.5171,63238.380805010056,4117.0,73950.0,54500.0,110000.0,3.5156899480535064,919000.0,55500.0
S18,2005 - 2014,6244.0,3750000.0,190337.5045,111456.43550301615,3538.0,165000.0,135058.0,215000.0,10.960349999971044,3743756.0,79942.0
S18,2015 +,725.0,17860000.0,282128.9116,350052.8646137196,3508.0,235000.0,185000.0,319995.0,37.03063423795584,17859275.0,134995.0
SA44,1995 - 2004,7800.0,625000.0,84587.4406,57939.37137435247,1616.0,67000.0,45000.0,110000.0,2.033118797636852,617200.0,65000.0
SA44,2005 - 2014,27500.0,900000.0,179664.9506,86590.83860723219,1215.0,161250.0,120000.0,226000.0,2.122758446613757,872500.0,106000.0
SA44,2015 +,1000.0,8070000.0,246242.0458,301871.33145025844,1789.0,200000.0,139950.0,300000.0,19.743474319955823,8069000.0,160050.0
SG15,1995 - 2004,10000.0,460000.0,106529.8013,64338.85298798382,1555.0,87500.0,58000.0,136500.0,1.3516203660886477,450000.0,78500.0
SG15,2005 - 2014,55000.0,475000.0,183769.9723,63334.20738920596,1157.0,168000.0,142200.0,221000.0,0.9662665945787632,420000.0,78800.0
SG15,2015 +,40000.0,12125000.0,315944.841,413162.1130891797,1126.0,275500.0,219995.0,355000.0,22.449659797276144,12085000.0,135005.0
SL8,1995 - 2004,9500.0,1650000.0,208986.7,170825.81091592947,1550.0,160000.0,103500.0,250000.0,2.776172171392738,1640500.0,146500.0
SL8,2005 - 2014,85000.0,5750000.0,453074.4097,424618.1510599011,1069.0,335000.0,245000.0,490000.0,4.590128071315442,5665000.0,245000.0
SL8,2015 +,1000.0,5525000.0,660619.8913,571823.8621923478,1122.0,500000.0,369950.0,720000.0,3.678426744415156,5524000.0,350050.0
TF3,1995 - 2004,1050.0,320000.0,59290.5288,36039.70603899715,5501.0,49500.0,34000.0,75000.0,1.648111553680931,318950.0,41000.0
TF3,2005 - 2014,390.0,2250000.0,122914.2722,65921.26686667325,3237.0,110000.0,85000.0,150000.0,12.150141168811114,2249610.0,65000.0
TF3,2015 +,400.0,17650000.0,192684.525,469499.1484599108,4297.0,149950.0,103540.0,207500.0,23.30846799813751,17649600.0,103960.0
TN22,1995 - 2004,10000.0,2000000.0,162071.4103,123820.05021283247,6205.0,129450.0,84000.0,195000.0,2.904322087876287,1990000.0,111000.0
TN22,2005 - 2014,30000.0,4725000.0,300400.921,197768.06929238467,4952.0,248000.0,185000.0,354995.0,4.988995370281232,4695000.0,169995.0
TN22,2015 +,1000.0,16700000.0,468371.2946,460777.11737784697,4589.0,365000.0,275000.0,535000.0,13.987327934350606,16699000.0,260000.0
TS24,1995 - 2004,1500.0,275000.0,40390.6766,29425.364698040878,3732.0,32500.0,21000.0,49950.0,2.030138850823247,273500.0,28950.0
TS24,2005 - 2014,12000.0,1400000.0,83944.0983,51778.05101270917,3010.0,76000.0,52500.0,108000.0,9.24936414795654,1388000.0,55500.0
TS24,2015 +,9000.0,7305029.0,112492.5624,200213.06415401268,3124.0,83000.0,57000.0,125000.0,20.167354253724408,7296029.0,68000.0
UB5,1995 - 2004,1600.0,763750.0,114105.778,58327.66661137987,7366.0,100000.0,70000.0,148000.0,1.138095456557461,762150.0,78000.0
UB5,2005 - 2014,23000.0,1650000.0,212913.5706,66718.67842553541,5405.0,211000.0,164950.0,250000.0,2.4397463546581486,1627000.0,85050.0
UB5,2015 +,500.0,14600000.0,369332.1315,380160.3838049775,3589.0,350000.0,265000.0,440000.0,30.241482516225428,14599500.0,175000.0
W1J,1995 - 2004,1700.0,5540000.0,563179.6604,536519.4313060495,695.0,412500.0,247995.0,670000.0,3.404360311576225,5538300.0,422005.0
W1J,2005 - 2014,18000.0,67422872.0,1642289.1048,3819822.025980493,372.0,947500.0,585000.0,1650000.0,14.07176157674578,67404872.0,1065000.0
W1J,2015 +,100.0,569200000.0,7819370.4958,29486433.010667976,476.0,2250000.0,1150000.0,5750000.0,15.14204721925638,569199900.0,4600000.0
WS11,1995 - 2004,800.0,655000.0,74845.0268,46579.84959488284,6981.0,60000.0,45000.0,89950.0,2.79140898401664,654200.0,44950.0
WS11,2005 - 2014,4000.0,2798170.0,146358.474,77582.16788735532,5721.0,125950.0,103500.0,175000.0,8.796422411586533,2794170.0,71500.0
WS11,2015 +,1000.0,45250000.0,221755.0319,729261.7658616528,6809.0,171000.0,128000.0,232950.0,42.18059608999042,45249000.0,104950.0
LA23,1995 - 2004,2500.0,1900000.0,146349.2441,128530.03612164003,2569.0,112000.0,68500.0,180000.0,4.275710983176208,1897500.0,111500.0
LA23,2005 - 2014,17000.0,3400000.0,313402.8296,257442.89604920644,1766.0,245000.0,174000.0,378000.0,4.598926283029685,3383000.0,204000.0
LA23,2015 +,100.0,14600000.0,459368.0405,662297.4083842512,1974.0,325000.0,215000.0,515000.0,11.41771896228867,14599900.0,300000.0
LL26,1995 - 2004,8000.0,450000.0,73707.4427,57618.27785766091,585.0,55000.0,38000.0,86000.0,2.3180872075456938,442000.0,48000.0
LL26,2005 - 2014,32500.0,1050000.0,153590.89,85589.16628525726,491.0,130000.0,105000.0,177000.0,3.5711518461436467,1017500.0,72000.0
LL26,2015 +,9500.0,2700000.0,204785.6367,216063.91817784935,556.0,153000.0,115000.0,220000.0,6.833027051609671,2690500.0,105000.0
LL76,1995 - 2004,37000.0,317500.0,91649.2632,69071.62986109123,38.0,62500.0,46000.0,100000.0,1.6478627771900038,280500.0,54000.0
LL76,2005 - 2014,78000.0,385000.0,196600.0,83105.8615186077,32.0,175000.0,120000.0,280000.0,0.3695356600113496,307000.0,160000.0
LL76,2015 +,62500.0,595000.0,259811.3714,143523.00355176232,35.0,215000.0,130000.0,369950.0,0.7217973470829027,532500.0,239950.0
M29,1995 - 2004,435.0,470000.0,70718.7393,45563.869302209794,4952.0,58000.0,41000.0,89950.0,1.9567508533766087,469565.0,48950.0
M29,2005 - 2014,11250.0,810000.0,130556.1709,59917.40562335989,3224.0,121000.0,89950.0,157000.0,1.9544322570503565,798750.0,67050.0
M29,2015 +,135.0,5226335.0,200071.5296,188927.04418840876,4203.0,170000.0,118500.0,250000.0,13.071114596308515,5226200.0,131500.0
NE65,1995 - 2004,600.0,770000.0,96164.3999,77442.02018290924,3881.0,73000.0,46500.0,122700.0,2.4173477143413185,769400.0,76200.0
NE65,2005 - 2014,11500.0,2670000.0,195290.0607,129742.96656078805,3130.0,167000.0,115000.0,248000.0,4.278886999283212,2658500.0,133000.0
NE65,2015 +,400.0,50090677.0,269585.2549,876977.4648648591,4272.0,200000.0,139950.0,310000.0,46.4473308410535,50090277.0,170050.0
NG6,1995 - 2004,2500.0,385000.0,54668.2934,29327.418031026627,6932.0,48000.0,34750.0,66950.0,2.126453644782499,382500.0,32200.0
NG6,2005 - 2014,18000.0,5150000.0,106480.8402,108285.03890322387,5214.0,95000.0,75000.0,124000.0,39.00652822782161,5132000.0,49000.0
NG6,2015 +,2000.0,8315743.0,162037.2183,318288.105139815,5029.0,128500.0,95000.0,165000.0,18.56157030976838,8313743.0,70000.0
NN7,1995 - 2004,10000.0,1250000.0,135275.7133,102604.4774608954,5266.0,110000.0,70000.0,165000.0,3.030112409704698,1240000.0,95000.0
NN7,2005 - 2014,10000.0,4600000.0,257248.1294,170708.3832941075,4011.0,205000.0,160000.0,310000.0,6.581244963013664,4590000.0,150000.0
NN7,2015 +,1094.0,16720000.0,385620.8541,525157.5731574567,4537.0,295000.0,229500.0,425000.0,17.38740183768406,16718906.0,195500.0
NP6,1995 - 2004,59950.0,190000.0,139612.5,48346.79895039588,4.0,150000.0,59950.0,158500.0,-1.0906746815567094,130050.0,98550.0
NP6,2005 - 2014,105000.0,315000.0,176166.6667,98180.3895331898,3.0,108500.0,105000.0,315000.0,1.059649322427589,210000.0,210000.0
NP6,2015 +,377000.0,980000.0,580666.6667,282390.19498244306,3.0,385000.0,377000.0,980000.0,1.060021769503174,603000.0,603000.0
RG24,1995 - 2004,14258.0,1672500.0,130601.2926,77673.51071685771,7812.0,115000.0,74995.0,165000.0,2.558322401597857,1658242.0,90005.0
RG24,2005 - 2014,10000.0,12000000.0,224742.1091,213002.2391371645,7104.0,200500.0,156060.0,250000.0,37.97816925097719,11990000.0,93940.0
RG24,2015 +,1000.0,70000000.0,371090.3787,1062286.928351045,6982.0,305000.0,230000.0,390000.0,47.37680196742676,69999000.0,160000.0
RM12,1995 - 2004,10000.0,585000.0,124802.7585,61949.37888598819,6162.0,111950.0,77000.0,163000.0,1.0613652298006528,575000.0,86000.0
RM12,2005 - 2014,5750.0,750000.0,234036.0272,65148.10689241904,4928.0,230000.0,190000.0,265000.0,0.8640838658449365,744250.0,75000.0
RM12,2015 +,100.0,42970657.0,405804.1036,681036.0545437381,4732.0,385000.0,317000.0,460000.0,53.85576516999526,42970557.0,143000.0
SA64,1995 - 2004,15000.0,285000.0,62378.274,42100.56030156562,365.0,48500.0,34250.0,75000.0,2.0558020362985374,270000.0,40750.0
SA64,2005 - 2014,50000.0,485000.0,151863.4419,76038.69858357702,267.0,128000.0,100000.0,182500.0,1.6198567203163718,435000.0,82500.0
SA64,2015 +,2000.0,975000.0,171120.9954,125505.69747195613,437.0,133750.0,92000.0,210000.0,2.5161747056618324,973000.0,118000.0
SG5,1995 - 2004,10000.0,1290000.0,127792.613,85155.57394951158,5850.0,109950.0,68750.0,163000.0,2.514697233708215,1280000.0,94250.0
SG5,2005 - 2014,10000.0,6179593.0,260382.4452,142163.19189287117,7001.0,235000.0,184046.0,304000.0,11.923301672970116,6169593.0,119954.0
SG5,2015 +,200.0,12120000.0,425817.3221,375564.8326105882,6327.0,375000.0,275000.0,500000.0,14.260668355509184,12119800.0,225000.0
SL4,1995 - 2004,450.0,2550000.0,204582.2488,150224.83092361936,9589.0,167000.0,112000.0,247500.0,3.3624736348316526,2549550.0,135500.0
SL4,2005 - 2014,75000.0,16897000.0,394740.1911,359624.20215893537,7108.0,310000.0,247500.0,430000.0,17.577229544671667,16822000.0,182500.0
SL4,2015 +,500.0,56250000.0,649993.5377,1293005.810296047,6094.0,475000.0,362000.0,675000.0,25.68394425340037,56249500.0,313000.0
SO23,1995 - 2004,600.0,2001000.0,179483.0826,132477.38974192375,4925.0,149950.0,91000.0,228000.0,3.1404505825718525,2000400.0,137000.0
SO23,2005 - 2014,31000.0,7880000.0,348425.0533,291604.61185754254,4375.0,280000.0,205000.0,402500.0,9.913953307938154,7849000.0,197500.0
SO23,2015 +,1000.0,150000000.0,624356.5693,2735549.093810076,3717.0,424000.0,297500.0,650000.0,46.22849216608022,149999000.0,352500.0
SP9,1995 - 2004,8500.0,575000.0,92943.9208,57756.413643406486,770.0,82000.0,54000.0,118950.0,2.630041695111399,566500.0,64950.0
SP9,2005 - 2014,37500.0,1550000.0,170946.6706,97900.14992047368,686.0,160000.0,126000.0,185000.0,8.102817907237618,1512500.0,59000.0
SP9,2015 +,1282.0,2475000.0,235440.2674,141505.74786218887,1047.0,220000.0,178884.0,259995.0,7.533530782191383,2473718.0,81111.0
SY3,1995 - 2004,10000.0,950000.0,97426.175,63583.62327036949,8288.0,79999.0,54000.0,123000.0,2.310546134490907,940000.0,69000.0
SY3,2005 - 2014,2480.0,2000000.0,205727.6593,115613.4013841606,5515.0,177000.0,137000.0,240000.0,3.2483350182340827,1997520.0,103000.0
SY3,2015 +,400.0,42155000.0,288958.8853,810136.6263077394,6260.0,235000.0,165000.0,325000.0,46.22933814143384,42154600.0,160000.0
TN25,1995 - 2004,20000.0,800000.0,159831.9082,87330.18739434755,3106.0,145000.0,95000.0,198500.0,1.6552007742581747,780000.0,103500.0
TN25,2005 - 2014,30263.0,1200000.0,285844.0885,139974.75433744217,2825.0,249995.0,190000.0,340000.0,1.8111904919212976,1169737.0,150000.0
TN25,2015 +,100.0,30000000.0,417029.5414,611676.134035056,4134.0,345000.0,269950.0,465000.0,31.618573223755657,29999900.0,195050.0
TS20,1995 - 2004,2000.0,370000.0,59345.7551,40380.78495117022,4275.0,46000.0,34000.0,74950.0,1.9901198252350865,368000.0,40950.0
TS20,2005 - 2014,10000.0,690000.0,119785.0178,63025.32174113173,2919.0,106500.0,81000.0,137000.0,2.3364130039845588,680000.0,56000.0
TS20,2015 +,7000.0,13867429.0,157013.3369,371520.84277011047,3506.0,123000.0,89995.0,160995.0,24.44383137442496,13860429.0,71000.0
TW6,1995 - 2004,,,,,,,,,,,
TW6,2005 - 2014,,,,,,,,,,,
TW6,2015 +,411612.0,330000000.0,37081466.619,70565598.24822578,21.0,14960842.0,5039158.0,20000000.0,3.576055755881794,329588388.0,14960842.0
WC2B,1995 - 2004,22000.0,13400000.0,390531.7207,764498.820721903,333.0,279995.0,199950.0,425000.0,14.951012214912318,13378000.0,225050.0
WC2B,2005 - 2014,73310.0,21150000.0,839163.0365,1470908.0175437678,219.0,570000.0,397500.0,950000.0,12.131202510220586,21076690.0,552500.0
WC2B,2015 +,5000.0,133912398.0,4314440.308,13296945.48947607,289.0,1150000.0,609000.0,1800000.0,5.9588222007717215,133907398.0,1191000.0
WD6,1995 - 2004,3500.0,2000000.0,149608.3387,112083.129353473,7147.0,124000.0,82500.0,182000.0,4.0217286406498935,1996500.0,99500.0
WD6,2005 - 2014,6093.0,37000000.0,295404.3727,568257.0612701274,5653.0,240000.0,194000.0,307500.0,50.73523655101533,36993907.0,113500.0
WD6,2015 +,500.0,46464245.0,525448.9693,1155447.089593689,5409.0,392000.0,310000.0,520000.0,23.095906474038188,46463745.0,210000.0
WR15,1995 - 2004,15000.0,1125000.0,122474.6325,93477.51287430568,1249.0,94500.0,60000.0,150000.0,2.783483604321674,1110000.0,90000.0
WR15,2005 - 2014,36500.0,1380000.0,244578.2607,139372.34442585567,886.0,212500.0,147500.0,295000.0,2.149699778868629,1343500.0,147500.0
WR15,2015 +,800.0,4381724.0,327466.0603,302052.20346350624,1061.0,272000.0,179950.0,385000.0,7.1473876830124015,4380924.0,205050.0
WS2,1995 - 2004,1000.0,440000.0,51300.2678,28604.39106563003,4414.0,45000.0,32000.0,64000.0,2.432920372814721,439000.0,32000.0
WS2,2005 - 2014,10200.0,6580000.0,106093.685,130629.107761922,3708.0,95000.0,79000.0,120000.0,39.3561919551571,6569800.0,41000.0
WS2,2015 +,250.0,11550000.0,154715.421,352955.3709736779,3442.0,120000.0,90000.0,155000.0,20.79870025867353,11549750.0,65000.0
WV13,1995 - 2004,5500.0,249995.0,65120.2894,41466.89412831316,3110.0,52500.0,37500.0,79000.0,1.7658469297947066,244495.0,41500.0
WV13,2005 - 2014,4415.0,450000.0,111782.8842,43593.78628639632,2547.0,104995.0,82500.0,131000.0,1.417020511548449,445585.0,48500.0
WV13,2015 +,250.0,18655112.0,176727.2876,545585.8833497246,2629.0,135000.0,100000.0,175000.0,30.087844705633657,18654862.0,75000.0
YO11,1995 - 2004,600.0,1200000.0,70829.7433,52638.93759116687,5773.0,57000.0,40000.0,84500.0,4.543012908411643,1199400.0,44500.0
YO11,2005 - 2014,21000.0,1100000.0,134370.4979,73734.2525304819,4262.0,120000.0,90000.0,159000.0,3.813040295420734,1079000.0,69000.0
YO11,2015 +,200.0,17070000.0,182260.242,425269.56821719074,5743.0,142000.0,104000.0,195000.0,27.12190157032092,17069800.0,91000.0
YO14,1995 - 2004,3300.0,1369996.0,76759.1114,50013.34118563362,3428.0,62500.0,47000.0,90000.0,6.422630696305039,1366696.0,43000.0
YO14,2005 - 2014,24000.0,3750000.0,155940.8696,97270.4491097289,2838.0,142000.0,120000.0,175000.0,19.151025049648847,3726000.0,55000.0
YO14,2015 +,2000.0,8100000.0,188454.6571,226702.58254352515,3179.0,165000.0,126000.0,220000.0,27.25045970335856,8098000.0,94000.0
IP20,1995 - 2004,10000.0,835000.0,102545.3996,75924.11184248806,1654.0,79950.0,54000.0,125950.0,2.6497854701226338,825000.0,71950.0
IP20,2005 - 2014,10000.0,971000.0,194257.235,103140.37516466262,1630.0,168000.0,137500.0,219950.0,2.2172189061598644,961000.0,82450.0
IP20,2015 +,8500.0,27897316.0,307389.2853,743718.9368753433,1479.0,235000.0,180000.0,330000.0,34.60402589218489,27888816.0,150000.0
KT19,1995 - 2004,100.0,963500.0,167237.1199,93551.26404818831,6762.0,146000.0,99500.0,214950.0,1.6166093395277077,963400.0,115450.0
KT19,2005 - 2014,13500.0,5100000.0,311135.7135,144679.46394289035,6398.0,288000.0,228000.0,365000.0,9.083913851444413,5086500.0,137000.0
KT19,2015 +,500.0,23750000.0,507649.5307,696524.9411591033,4822.0,460000.0,340000.0,568000.0,23.628009560680585,23749500.0,228000.0
LL45,1995 - 2004,17000.0,535000.0,91935.7273,71714.3236035558,99.0,74000.0,50000.0,115000.0,3.3182158737349488,518000.0,65000.0
LL45,2005 - 2014,30000.0,485000.0,181185.3333,89031.31500520228,75.0,165000.0,115000.0,220000.0,1.2953532290817031,455000.0,105000.0
LL45,2015 +,1500.0,1733477.0,236941.9153,206899.33119382104,118.0,189000.0,150000.0,260000.0,4.519145645047596,1731977.0,110000.0
LL56,1995 - 2004,1000.0,273500.0,78286.4469,50906.47952559336,678.0,61500.0,41500.0,102000.0,1.2835404372513612,272500.0,60500.0
LL56,2005 - 2014,36000.0,560000.0,170594.0315,68233.5381025673,444.0,150000.0,122000.0,210000.0,1.120322570322369,524000.0,88000.0
LL56,2015 +,10000.0,4350000.0,214152.3664,246129.7091411524,494.0,175000.0,137000.0,249950.0,11.811976475876952,4340000.0,112950.0
M40,1995 - 2004,266.0,569999.0,39503.7976,28124.818467234843,5829.0,34000.0,18500.0,51500.0,2.617283886660458,569733.0,33000.0
M40,2005 - 2014,10000.0,4749000.0,96879.6251,80474.19304816944,4726.0,90000.0,65000.0,123500.0,41.22546467351753,4739000.0,58500.0
M40,2015 +,115.0,12458806.0,156826.4904,338302.8260412297,5377.0,127000.0,91000.0,174950.0,24.45340323297664,12458691.0,83950.0
ME1,1995 - 2004,10000.0,2750000.0,102705.8352,72541.29684158423,6788.0,86000.0,57000.0,130000.0,8.92390797131805,2740000.0,73000.0
ME1,2005 - 2014,8500.0,1700000.0,181640.9592,93005.1069583152,5123.0,157500.0,130000.0,210000.0,3.702173584560245,1691500.0,80000.0
ME1,2015 +,100.0,12828894.0,309779.1623,337918.9995727673,5509.0,265000.0,210000.0,350000.0,22.381603564581667,12828794.0,140000.0
NR11,1995 - 2004,3000.0,1050000.0,105143.3293,74300.21598794774,3872.0,83450.0,56500.0,134000.0,2.897136674174991,1047000.0,77500.0
NR11,2005 - 2014,17000.0,4349687.0,215617.9129,138955.66949674196,3294.0,186000.0,150000.0,246500.0,10.632641223047669,4332687.0,96500.0
NR11,2015 +,100.0,3500000.0,305926.2992,182441.5792467315,3576.0,270000.0,202500.0,360000.0,3.921432480098569,3499900.0,157500.0
PO1,1995 - 2004,5836.0,3900000.0,96080.4085,91733.12915605302,5363.0,73000.0,48500.0,114000.0,15.903235646689282,3894164.0,65500.0
PO1,2005 - 2014,23750.0,7180000.0,178016.5869,187877.25189566097,4619.0,140000.0,120000.0,195500.0,23.75226620560043,7156250.0,75500.0
PO1,2015 +,500.0,61244994.0,327945.0448,1715205.4579931288,3837.0,180000.0,148000.0,240000.0,24.18583019605535,61244494.0,92000.0
PO39,1995 - 2004,1200.0,690000.0,118239.4199,82410.622044747,743.0,92500.0,60000.0,150000.0,2.056792108134709,688800.0,90000.0
PO39,2005 - 2014,60000.0,939999.0,233263.2409,122778.0397210684,635.0,203000.0,159200.0,275000.0,1.9840327199306256,879999.0,115800.0
PO39,2015 +,1316.0,109766758.0,456098.7015,4199865.3169595655,680.0,245000.0,170000.0,350000.0,25.96638163510016,109765442.0,180000.0
S11,1995 - 2004,100.0,1282000.0,120246.045,88468.3283644107,7159.0,94000.0,60000.0,150000.0,2.7476935024953453,1281900.0,90000.0
S11,2005 - 2014,18800.0,5000000.0,237057.5117,143474.27704675338,5915.0,200000.0,158000.0,280000.0,7.923249422753866,4981200.0,122000.0
S11,2015 +,116.0,6720000.0,347620.747,292823.7879889737,5126.0,292000.0,205000.0,415000.0,7.238848469614855,6719884.0,210000.0
S2,1995 - 2004,5000.0,495000.0,48379.9361,29874.46101547232,3975.0,39995.0,30500.0,59950.0,3.645831367897367,490000.0,29450.0
S2,2005 - 2014,13500.0,7920000.0,105313.2153,124787.75509896249,4441.0,95995.0,78000.0,120000.0,55.45984690579636,7906500.0,42000.0
S2,2015 +,220.0,68350000.0,193486.9512,1496618.0803379018,5163.0,125000.0,93000.0,165000.0,35.50566414222743,68349780.0,72000.0
SE5,1995 - 2004,750.0,1672111.0,145538.6914,101240.9533441026,5897.0,127000.0,77500.0,180000.0,3.0104904310089045,1671361.0,102500.0
SE5,2005 - 2014,7000.0,10900000.0,313445.5642,266285.64576107095,5021.0,249000.0,187500.0,360000.0,14.929425591069096,10893000.0,172500.0
SE5,2015 +,100.0,47000000.0,614798.416,1245095.6212614488,4976.0,459995.0,355000.0,629000.0,20.10270197277398,46999900.0,274000.0
TF4,1995 - 2004,900.0,325000.0,73057.448,44024.974524809375,4069.0,59950.0,42500.0,89995.0,1.5832814694145656,324100.0,47495.0
TF4,2005 - 2014,10000.0,11000000.0,152706.549,204517.2160774786,3080.0,135000.0,107500.0,178000.0,48.48411195497525,10990000.0,70500.0
